path,category,bytes,sha256,freeze_required,verification_mode,canonical_sha256,raw_verification_enforced
data/scenarios/frozen/v1.0.0/TC-03/case_definition.json,data,894,84494d17622e36fb09235d4e8c942f517633408e7374a9a8f4f3a39e083bcbbe,True,raw_size_and_sha256,,True
data/scenarios/frozen/v1.0.0/TC-03/expected/expected_outcome.json,data,3546,8b56420837422e68bc164122035c3e7459f1ca086ac278c8c5e918e40c24bc22,True,raw_size_and_sha256,,True
data/scenarios/frozen/v1.0.0/TC-03/inputs/evidence_fixture.json,data,74,aecc60c6019f28b1b80ebdde61fc7af794e3bad11dc92b41af1d3e65ffed4056,True,raw_size_and_sha256,,True
data/scenarios/frozen/v1.0.0/TC-03/inputs/fault_injection.json,data,108,9e780519f713abd103a0826ddad870f710a166b6d6ff6a912d4123826d507288,True,raw_size_and_sha256,,True
data/scenarios/frozen/v1.0.0/TC-03/inputs/human_disposition.json,data,311,bf4f9f9b2eabd7dbe05b53313a656c46f5be37d8f4f349cf86aa81c7b34ef1e6,True,raw_size_and_sha256,,True
data/scenarios/frozen/v1.0.0/TC-03/inputs/model_fixture.json,data,150,bd0ed40961e4d1803663282785c7305480827ec8560ad29820b49c1ce10814ad,True,raw_size_and_sha256,,True
data/scenarios/frozen/v1.0.0/TC-03/inputs/opportunity.json,data,1013,9f837aacd21d92d80c1a95a1a8d269118b8836557d5532384557608ec654559e,True,raw_size_and_sha256,,True
data/scenarios/frozen/v1.0.0/TC-03/inputs/organization_profile_reference.json,data,191,fa91ed725e92733f484adf1c4b4ac16bcb601c0e3fc6ce256a3083f412c2f846,True,raw_size_and_sha256,,True
data/scenarios/frozen/v1.0.0/TC-03/inputs/source_document.txt,data,54,1e95803ff38f89f0b1133fb88b8f33525a3734ee7024d96bf3a8b66d8d1b7d8d,True,raw_size_and_sha256,,True
data/scenarios/frozen/v1.0.0/TC-03/inputs/source_document_metadata.json,data,225,20188b929a1b033c8a9d44aa0f3aedc0c5acf42235aef6fc0dd145b60f287fd3,True,raw_size_and_sha256,,True
data/scenarios/frozen/v1.0.0/TC-03/manifest.json,data,2852,44fed17292b7a80aa72a1161fd8edef6a12626f98409970f061e96a95f587ef7,True,raw_size_and_sha256,,True
data/scenarios/frozen/v1.0.0/TC-04/case_definition.json,data,897,24f4c63678fcc3199b659e2a79f6c5b8787b882c8aee447c10a4e7b238870c68,True,raw_size_and_sha256,,True
data/scenarios/frozen/v1.0.0/TC-04/expected/expected_outcome.json,data,3486,cb440f096ccf287ed43138ee769ede255c182a2b6982351ceb2e4bbbee6c01b2,True,raw_size_and_sha256,,True
data/scenarios/frozen/v1.0.0/TC-04/inputs/evidence_fixture.json,data,74,e4e61416e8d16284fd2ff8c5e95b4ad753640614400e4eb6bc94f1a705249a53,True,raw_size_and_sha256,,True
data/scenarios/frozen/v1.0.0/TC-04/inputs/fault_injection.json,data,108,b27b3259a9ad7b18aa43a88ef170c1998dc8159609d73ba985b039f6e90c99d6,True,raw_size_and_sha256,,True
data/scenarios/frozen/v1.0.0/TC-04/inputs/human_disposition.json,data,150,1f2fa935011fa8d49f5b50350ea9f836c600c150d7094f243a951908220da2ca,True,raw_size_and_sha256,,True
data/scenarios/frozen/v1.0.0/TC-04/inputs/model_fixture.json,data,150,d20ac66a4e2ee41d40b38e6fe296d5a173a07f72695464bc6aac208ea568445a,True,raw_size_and_sha256,,True
data/scenarios/frozen/v1.0.0/TC-04/inputs/opportunity.json,data,923,a91f822573f3d3a1c7a60b981ded23c2012c9033eb06c995c962178b4a77cceb,True,raw_size_and_sha256,,True
data/scenarios/frozen/v1.0.0/TC-04/inputs/organization_profile_reference.json,data,191,fa91ed725e92733f484adf1c4b4ac16bcb601c0e3fc6ce256a3083f412c2f846,True,raw_size_and_sha256,,True
data/scenarios/frozen/v1.0.0/TC-04/inputs/source_document.txt,data,54,1e95803ff38f89f0b1133fb88b8f33525a3734ee7024d96bf3a8b66d8d1b7d8d,True,raw_size_and_sha256,,True
data/scenarios/frozen/v1.0.0/TC-04/inputs/source_document_metadata.json,data,225,a0782d81d5430755b8ddd0ed69915ce8b671371c6de0468db0d3c9c7a7053802,True,raw_size_and_sha256,,True
data/scenarios/frozen/v1.0.0/TC-04/manifest.json,data,2864,ab2bcba1389844d6e8ac40bb9002fcb4459ec55e549427fb706dd303cf4942ad,True,raw_size_and_sha256,,True
data/scenarios/frozen/v1.0.0/TC-05/case_definition.json,data,903,32948f13bc26d51092e180ae249d3d79540968c4069e76b611f3e5b559f6b2c9,True,raw_size_and_sha256,,True
data/scenarios/frozen/v1.0.0/TC-05/expected/expected_outcome.json,data,3431,dd239c1e399683d7f23f1aabb5ec42a2fa3892b4e067a8f5e104a35cc8012c6d,True,raw_size_and_sha256,,True
data/scenarios/frozen/v1.0.0/TC-05/inputs/evidence_fixture.json,data,74,34ef83061e9c5658951fa9f7ad040644af5555aa894134c64854edd475131d60,True,raw_size_and_sha256,,True
data/scenarios/frozen/v1.0.0/TC-05/inputs/fault_injection.json,data,108,6207695fb87562a29852d007a49f42fdd891d60757edbefea31d1a0672d1c622,True,raw_size_and_sha256,,True
data/scenarios/frozen/v1.0.0/TC-05/inputs/human_disposition.json,data,311,0e30be3e55009e245b77bab497aeaf28e286f1b31846ad0c4d234db277735f94,True,raw_size_and_sha256,,True
data/scenarios/frozen/v1.0.0/TC-05/inputs/model_fixture.json,data,303,a407a765d6d69b64d966e565ce29fa8df94892642ae9042c6576a34b06e4647c,True,raw_size_and_sha256,,True
data/scenarios/frozen/v1.0.0/TC-05/inputs/opportunity.json,data,993,9eb56afff64af077665a8986ea4398d459eb8885143a0bd6f8ab26dd928a941b,True,raw_size_and_sha256,,True
data/scenarios/frozen/v1.0.0/TC-05/inputs/organization_profile_reference.json,data,191,fa91ed725e92733f484adf1c4b4ac16bcb601c0e3fc6ce256a3083f412c2f846,True,raw_size_and_sha256,,True
data/scenarios/frozen/v1.0.0/TC-05/inputs/source_document.txt,data,529,65e844f97d71b5e12f466ee697a822bf637e8700d6d7b941236965eab7378dda,True,raw_size_and_sha256,,True
data/scenarios/frozen/v1.0.0/TC-05/inputs/source_document_metadata.json,data,235,72ab70e10a6bb1a032ba820528a3a03fe5f4b262ca6c207d9559b9ba8b65dab5,True,raw_size_and_sha256,,True
data/scenarios/frozen/v1.0.0/TC-05/manifest.json,data,2852,33bb6a2129ad2a6d677e93a813391f87599e7c7d8b9e76c34615525294c8a805,True,raw_size_and_sha256,,True
data/scenarios/frozen/v1.0.0/TC-06/case_definition.json,data,925,3f0bb3eda12f72f4d7f0dcc723fd31e1bfff4d8417316f91d71e47768db22f2b,True,raw_size_and_sha256,,True
data/scenarios/frozen/v1.0.0/TC-06/expected/expected_outcome.json,data,3431,0fe68cb20e8e9287385af51cc744425c87acdcb16017a7f3d8487a6ceb0f67f9,True,raw_size_and_sha256,,True
data/scenarios/frozen/v1.0.0/TC-06/inputs/evidence_fixture.json,data,74,621197ffc0ca8e01e1418b7d9842467bd1e306da917ab718f1bcd362b82be9fc,True,raw_size_and_sha256,,True
data/scenarios/frozen/v1.0.0/TC-06/inputs/fault_injection.json,data,108,8d1ddce6bf2c74aa033adecdfaf0af033c6e690436353456d168a451bdb9769e,True,raw_size_and_sha256,,True
data/scenarios/frozen/v1.0.0/TC-06/inputs/human_disposition.json,data,311,ec4d6c00e301a2f9ffd020dbece10ae90a46ca00c5834f6c545238298df5b86e,True,raw_size_and_sha256,,True
data/scenarios/frozen/v1.0.0/TC-06/inputs/model_fixture.json,data,234,e7a9ae63ee9e1109e4a392e3305b69af642008b01d496307640a5e9cd819839d,True,raw_size_and_sha256,,True
data/scenarios/frozen/v1.0.0/TC-06/inputs/opportunity.json,data,993,577a62494cec3b605816c0d8f02c54d88273694fed96505b691ea724affc65aa,True,raw_size_and_sha256,,True
data/scenarios/frozen/v1.0.0/TC-06/inputs/organization_profile_reference.json,data,191,fa91ed725e92733f484adf1c4b4ac16bcb601c0e3fc6ce256a3083f412c2f846,True,raw_size_and_sha256,,True
data/scenarios/frozen/v1.0.0/TC-06/inputs/source_document.txt,data,529,65e844f97d71b5e12f466ee697a822bf637e8700d6d7b941236965eab7378dda,True,raw_size_and_sha256,,True
data/scenarios/frozen/v1.0.0/TC-06/inputs/source_document_metadata.json,data,235,9b42f4dd2958ce08d22ababa6826990aeda47d37de3290b70d2b0ceafc415594,True,raw_size_and_sha256,,True
data/scenarios/frozen/v1.0.0/TC-06/manifest.json,data,2878,c07889a6b4385d1d386a5c754c5ef47fc5a443a4b90e9548a6e1cc73c72cb1f3,True,raw_size_and_sha256,,True
data/scenarios/frozen/v1.0.0/TC-07/case_definition.json,data,890,ff1de4560fd5c2f539efb6bb6a95f130c43add4374adc21a401a71f510d92390,True,raw_size_and_sha256,,True
data/scenarios/frozen/v1.0.0/TC-07/expected/expected_outcome.json,data,3430,e7a53b61c5f8a92a4b206386f6b26d09dcd80de4b43dba349cfb71f69ef03044,True,raw_size_and_sha256,,True
data/scenarios/frozen/v1.0.0/TC-07/inputs/evidence_fixture.json,data,74,ab7df9cccbede30ff588d15953c9802b992c2448e8f3a5bc2b1debc9682df924,True,raw_size_and_sha256,,True
data/scenarios/frozen/v1.0.0/TC-07/inputs/fault_injection.json,data,108,43b5ca9ad19bd4f78c436e9f469b5a8048d9c7286c86947e99c30ef66ccf2a57,True,raw_size_and_sha256,,True
data/scenarios/frozen/v1.0.0/TC-07/inputs/human_disposition.json,data,311,430c11ef9b861b428cc0123f84d5fcb6ba0c73b3d41b65953c972ec2cd425771,True,raw_size_and_sha256,,True
data/scenarios/frozen/v1.0.0/TC-07/inputs/model_fixture.json,data,194,31577410d511daa5ad608f92d5715b1e0245324bec1a15ae7a7039aa41ad0e04,True,raw_size_and_sha256,,True
data/scenarios/frozen/v1.0.0/TC-07/inputs/opportunity.json,data,993,9fd848af2b079516c51ede612823b6bd75c117aecc50a06dbe345032fd5dc922,True,raw_size_and_sha256,,True
data/scenarios/frozen/v1.0.0/TC-07/inputs/organization_profile_reference.json,data,191,fa91ed725e92733f484adf1c4b4ac16bcb601c0e3fc6ce256a3083f412c2f846,True,raw_size_and_sha256,,True
data/scenarios/frozen/v1.0.0/TC-07/inputs/source_document.txt,data,8313,58e3f96208b9ebc11234d0df4b6b5c625e065fb0d1adbe5c5e54d697e0a7b452,True,raw_size_and_sha256,,True
data/scenarios/frozen/v1.0.0/TC-07/inputs/source_document_metadata.json,data,246,9795a99199d28ebf2612211b06ae08825f1c8ef8b9913f84710fb4458a9e5e4b,True,raw_size_and_sha256,,True
data/scenarios/frozen/v1.0.0/TC-07/manifest.json,data,2843,a3167068fb389ec3d00654ca88d279eab48b9c592ae70e13de99bfb3a1e2bde2,True,raw_size_and_sha256,,True
data/scenarios/frozen/v1.0.0/TC-08/case_definition.json,data,899,b50764329da11cc9895b07925e25bf558cf7f7c1963937d61c61c91f45ce70ad,True,raw_size_and_sha256,,True
data/scenarios/frozen/v1.0.0/TC-08/expected/expected_outcome.json,data,3321,1657c4628ae34c7b1e2f7b09ac6a8017b9f599824ad3c5161d3d4851a45b4af7,True,raw_size_and_sha256,,True
data/scenarios/frozen/v1.0.0/TC-08/inputs/evidence_fixture.json,data,74,17e26e5a89adfd69d47ea24ee7f37975beb9026fa684c9ce254cc644242e5541,True,raw_size_and_sha256,,True
data/scenarios/frozen/v1.0.0/TC-08/inputs/fault_injection.json,data,254,74e69531098a7fff23821f53f47dae456342eeb9ac678f2dc530dee7ab04825c,True,raw_size_and_sha256,,True
data/scenarios/frozen/v1.0.0/TC-08/inputs/human_disposition.json,data,150,17ed37c83e58fc4b3d6215220dfebd4ae607bc43d5d025b7a39fb01852e6f185,True,raw_size_and_sha256,,True
data/scenarios/frozen/v1.0.0/TC-08/inputs/model_fixture.json,data,353,b9b33e00ae2ec6221f312f4f04b5c8e7d5e22cc368ed2827b043354fdc1127c4,True,raw_size_and_sha256,,True
data/scenarios/frozen/v1.0.0/TC-08/inputs/opportunity.json,data,993,b10e81c5b64e084eda5221eeee256782fa8ff1da6f56c36a9b59b75a578348d3,True,raw_size_and_sha256,,True
data/scenarios/frozen/v1.0.0/TC-08/inputs/organization_profile_reference.json,data,191,fa91ed725e92733f484adf1c4b4ac16bcb601c0e3fc6ce256a3083f412c2f846,True,raw_size_and_sha256,,True
data/scenarios/frozen/v1.0.0/TC-08/inputs/source_document.txt,data,529,65e844f97d71b5e12f466ee697a822bf637e8700d6d7b941236965eab7378dda,True,raw_size_and_sha256,,True
data/scenarios/frozen/v1.0.0/TC-08/inputs/source_document_metadata.json,data,235,d61ed38dd8d2ddab6bde406241c4576034af0c8fa0ab3779cb79c4621ed00305,True,raw_size_and_sha256,,True
data/scenarios/frozen/v1.0.0/TC-08/manifest.json,data,2829,a91a0492aa42bc32dbae4466df14bd371e4311f3c778100cd2bfe7b80c1ad1bf,True,raw_size_and_sha256,,True
data/scenarios/frozen/v1.0.0/TC-09/case_definition.json,data,887,f437ebe4f7e2b935c3a4ba048e09e0851eaa93acc981eba8c33c7d03d8bcdc42,True,raw_size_and_sha256,,True
data/scenarios/frozen/v1.0.0/TC-09/expected/expected_outcome.json,data,3449,1f2b918c4b8e87fd0872fdc2aea9bd81c03340740aba59ecf063c9051a85f2a2,True,raw_size_and_sha256,,True
data/scenarios/frozen/v1.0.0/TC-09/inputs/evidence_fixture.json,data,218,91ce222ecd269f32fd9f179f8769242ea4ad7eb99fc4d222fe3de4144bea4085,True,raw_size_and_sha256,,True
data/scenarios/frozen/v1.0.0/TC-09/inputs/fault_injection.json,data,108,4682b3002b00a69bbd7a5586f8b5dcc5bf71ecf48b75b0c1acfc1bb02c921687,True,raw_size_and_sha256,,True
data/scenarios/frozen/v1.0.0/TC-09/inputs/human_disposition.json,data,311,7796d9f86f68f8003c9986c17c03a21b9f73fc8092c2e1c1fc438846d7c7410c,True,raw_size_and_sha256,,True
data/scenarios/frozen/v1.0.0/TC-09/inputs/model_fixture.json,data,150,4ef9be5ecb150bccf9c13331d77a67145e5b836b65d904013e5dd01c68aa5994,True,raw_size_and_sha256,,True
data/scenarios/frozen/v1.0.0/TC-09/inputs/opportunity.json,data,993,9a1d98d94e7f669819208cb7981d4d18cdf6108fa87cdd310bb3c8fceac826f7,True,raw_size_and_sha256,,True
data/scenarios/frozen/v1.0.0/TC-09/inputs/organization_profile_reference.json,data,191,fa91ed725e92733f484adf1c4b4ac16bcb601c0e3fc6ce256a3083f412c2f846,True,raw_size_and_sha256,,True
data/scenarios/frozen/v1.0.0/TC-09/inputs/source_document.txt,data,529,65e844f97d71b5e12f466ee697a822bf637e8700d6d7b941236965eab7378dda,True,raw_size_and_sha256,,True
data/scenarios/frozen/v1.0.0/TC-09/inputs/source_document_metadata.json,data,235,228ad483a4510b6a9bb2d6cd8e690c4b022a09bcd2fcde31a3fe905a79e9e00a,True,raw_size_and_sha256,,True
data/scenarios/frozen/v1.0.0/TC-09/manifest.json,data,2844,87238b27e33ce7508df5714792e05a1ff7fefff14287f18fdc29e3d684ac8691,True,raw_size_and_sha256,,True
data/scenarios/frozen/v1.0.0/TC-10/case_definition.json,data,878,5d1748b1009cf658ba3a3501fdf6e3ce024a9f84d04d3df59bfd1d4e7b40f458,True,raw_size_and_sha256,,True
data/scenarios/frozen/v1.0.0/TC-10/expected/expected_outcome.json,data,3434,271223c2daedd20be19d94d99fda304ab445100004d23d6fcbaa1c42ec63e78d,True,raw_size_and_sha256,,True
data/scenarios/frozen/v1.0.0/TC-10/inputs/evidence_fixture.json,data,234,73c2d5b20cd1418b66a372f0529400e565b58265a01206252e82b6082a06d750,True,raw_size_and_sha256,,True
data/scenarios/frozen/v1.0.0/TC-10/inputs/fault_injection.json,data,108,42dda8206604a3f190f67ee5af5dd9d9d8920fef4120793d3281076f5b1e93fc,True,raw_size_and_sha256,,True
data/scenarios/frozen/v1.0.0/TC-10/inputs/human_disposition.json,data,311,d2c0845b62ebf155add7755e5ea0929b13c61b3a728be85b50ed6726e49c535f,True,raw_size_and_sha256,,True
data/scenarios/frozen/v1.0.0/TC-10/inputs/model_fixture.json,data,150,779c118c16265efa49fb75d0dd58175df3fb5570ceba09b4f7c9cc0fc4d8d47a,True,raw_size_and_sha256,,True
data/scenarios/frozen/v1.0.0/TC-10/inputs/opportunity.json,data,993,c783793c31e731653da8662f9d610d9d8b653e598910f36cccafd188de297d6a,True,raw_size_and_sha256,,True
data/scenarios/frozen/v1.0.0/TC-10/inputs/organization_profile_reference.json,data,191,fa91ed725e92733f484adf1c4b4ac16bcb601c0e3fc6ce256a3083f412c2f846,True,raw_size_and_sha256,,True
data/scenarios/frozen/v1.0.0/TC-10/inputs/source_document.txt,data,529,65e844f97d71b5e12f466ee697a822bf637e8700d6d7b941236965eab7378dda,True,raw_size_and_sha256,,True
data/scenarios/frozen/v1.0.0/TC-10/inputs/source_document_metadata.json,data,235,ff69187eb4b7b87d666c2d8bc6fb4f4c44e44358a3fb35b156ca7a977aab0092,True,raw_size_and_sha256,,True
data/scenarios/frozen/v1.0.0/TC-10/manifest.json,data,2819,7a17f281e564af36a831e53474c2e5ec8bbb0463d4c9bd32e4323a7041b469df,True,raw_size_and_sha256,,True
data/scenarios/frozen/v1.0.0/TC-11/case_definition.json,data,926,30ee02fb512bc12fe09cd4df8652a1a6f617af7610b495a47753b6f9dd755c8d,True,raw_size_and_sha256,,True
data/scenarios/frozen/v1.0.0/TC-11/expected/expected_outcome.json,data,3448,78f44e5c66a5c032fa1dc08a4b9c90e6219a3b25a45458ef959f8fc1a7f001a3,True,raw_size_and_sha256,,True
data/scenarios/frozen/v1.0.0/TC-11/inputs/evidence_fixture.json,data,536,4b7ee2387fb55c80eaf960c352e8631252a0761312c0492d54aa8096e5bbb274,True,raw_size_and_sha256,,True
data/scenarios/frozen/v1.0.0/TC-11/inputs/fault_injection.json,data,108,d2fdc3139fd7c71e50af6d6b7d36140d4a11d1d04b50fbd79780686a9f87fa1f,True,raw_size_and_sha256,,True
data/scenarios/frozen/v1.0.0/TC-11/inputs/human_disposition.json,data,311,61ba1b5fa915b9255fa9698f15daa945a0d4aedeb0008aee368eb4c8f2538844,True,raw_size_and_sha256,,True
data/scenarios/frozen/v1.0.0/TC-11/inputs/model_fixture.json,data,150,ae99df040deaf5482900174694fea5a51d4c24920813a69aab4e5cdbe475c36e,True,raw_size_and_sha256,,True
data/scenarios/frozen/v1.0.0/TC-11/inputs/opportunity.json,data,993,6fbe0eae5c5abd75c58b21e3e8282b32ea5e88e374dbbd45416d786f6f159254,True,raw_size_and_sha256,,True
data/scenarios/frozen/v1.0.0/TC-11/inputs/organization_profile_reference.json,data,191,fa91ed725e92733f484adf1c4b4ac16bcb601c0e3fc6ce256a3083f412c2f846,True,raw_size_and_sha256,,True
data/scenarios/frozen/v1.0.0/TC-11/inputs/source_document.txt,data,529,65e844f97d71b5e12f466ee697a822bf637e8700d6d7b941236965eab7378dda,True,raw_size_and_sha256,,True
data/scenarios/frozen/v1.0.0/TC-11/inputs/source_document_metadata.json,data,235,bad4c646719b94704ece67b0fbc171d199bece768afd4bc1dd1ef4cfcb6572e8,True,raw_size_and_sha256,,True
data/scenarios/frozen/v1.0.0/TC-11/manifest.json,data,2875,3142ee5f9405246a4ac47dda804218ebd6a03a515653d4df81b675aed100ac20,True,raw_size_and_sha256,,True
data/scenarios/frozen/v1.0.0/TC-12/case_definition.json,data,886,98e735df005c483119c17cbb81bf3cde4e9e1d15f30cce3a8b02b6fbf5e994ab,True,raw_size_and_sha256,,True
data/scenarios/frozen/v1.0.0/TC-12/expected/expected_outcome.json,data,3540,0f66a8a0431cd6f60b96d7d0a0d709df9559cc0283245815ccb488ba17260f56,True,raw_size_and_sha256,,True
data/scenarios/frozen/v1.0.0/TC-12/inputs/evidence_fixture.json,data,376,c42c208552392b0c0cc570d4026a7a9bd1d3f1003614bcf1a8d1b39cc3e2840e,True,raw_size_and_sha256,,True
data/scenarios/frozen/v1.0.0/TC-12/inputs/fault_injection.json,data,108,4c3d49b11eff286f33d44f47e453b96d24f3fd774eb4241934fb89f4228fe119,True,raw_size_and_sha256,,True
data/scenarios/frozen/v1.0.0/TC-12/inputs/human_disposition.json,data,311,68377bcd280b40b5e6886785405d5bed5eb48bfc814be26a09e3be1c046fcb72,True,raw_size_and_sha256,,True
data/scenarios/frozen/v1.0.0/TC-12/inputs/model_fixture.json,data,150,7dd4401463e370768f38f70f202c259e1bac0d8e48586b7ce818cd6faa65b3de,True,raw_size_and_sha256,,True
data/scenarios/frozen/v1.0.0/TC-12/inputs/opportunity.json,data,993,faf6fc2e97274ceaf3b9addeac0cec71794d87e5e85c3c0109e8f0ff79e8f4f9,True,raw_size_and_sha256,,True
data/scenarios/frozen/v1.0.0/TC-12/inputs/organization_profile_reference.json,data,191,fa91ed725e92733f484adf1c4b4ac16bcb601c0e3fc6ce256a3083f412c2f846,True,raw_size_and_sha256,,True
data/scenarios/frozen/v1.0.0/TC-12/inputs/source_document.txt,data,529,65e844f97d71b5e12f466ee697a822bf637e8700d6d7b941236965eab7378dda,True,raw_size_and_sha256,,True
data/scenarios/frozen/v1.0.0/TC-12/inputs/source_document_metadata.json,data,235,652d1e3dfb3376c7e1af87408f37b964e2dfeba170dba6f191aed62bb60b345e,True,raw_size_and_sha256,,True
data/scenarios/frozen/v1.0.0/TC-12/manifest.json,data,2856,840addd2b6ba7739213fe2bb8fd00327dd44b36af7bd293522ebc3be6fe78478,True,raw_size_and_sha256,,True
data/scenarios/frozen/v1.0.0/TC-13/case_definition.json,data,924,6c8419f2401fc780c68a4be028448cce8d1e2bd897ec36f83ad4abcff48259a3,True,raw_size_and_sha256,,True
data/scenarios/frozen/v1.0.0/TC-13/expected/expected_outcome.json,data,3429,b514bfbbabfba0f3bf284edb28b1779cc2d0a6ff35342b7a2151b00412d44c25,True,raw_size_and_sha256,,True
data/scenarios/frozen/v1.0.0/TC-13/inputs/evidence_fixture.json,data,74,e78ce35eef9668f778bfc3ebba96420780ab6e2876d7dfa91b1f0880b7eea906,True,raw_size_and_sha256,,True
data/scenarios/frozen/v1.0.0/TC-13/inputs/fault_injection.json,data,108,5bbf770221f02663a6ec87e0f0cdb430738a9676dea6f4f243032c1c21b4e4b0,True,raw_size_and_sha256,,True
data/scenarios/frozen/v1.0.0/TC-13/inputs/human_disposition.json,data,150,5ad418d1ab2165c74f3615b658e1633375195f83d459903676091d8f06543237,True,raw_size_and_sha256,,True
data/scenarios/frozen/v1.0.0/TC-13/inputs/model_fixture.json,data,150,56e69935b8bb8f754eeb9d08f6ae2c62d0952be451390ae594585afe7e6e70a5,True,raw_size_and_sha256,,True
data/scenarios/frozen/v1.0.0/TC-13/inputs/opportunity.json,data,993,92b4d3a41d0d7547083151f632719f617c98291723e87d34f4e7d2cbd79ef55e,True,raw_size_and_sha256,,True
data/scenarios/frozen/v1.0.0/TC-13/inputs/organization_profile_reference.json,data,191,fa91ed725e92733f484adf1c4b4ac16bcb601c0e3fc6ce256a3083f412c2f846,True,raw_size_and_sha256,,True
data/scenarios/frozen/v1.0.0/TC-13/inputs/source_document.txt,data,358,fc492ce24280f0eaa40c9208dfe62be7460111eea4ef7d64756a6bb4334669d7,True,raw_size_and_sha256,,True
data/scenarios/frozen/v1.0.0/TC-13/inputs/source_document_metadata.json,data,244,942135e09c9c36a7a24012b57ca64ecb300499376bc10b71a9211ee4584d6fe4,True,raw_size_and_sha256,,True
data/scenarios/frozen/v1.0.0/TC-13/manifest.json,data,2878,7fa91d7be8fac5592cc4970df8a0362722e953856866aa6e8492babc1c1f3ac9,True,raw_size_and_sha256,,True
data/scenarios/frozen/v1.0.0/TC-14/case_definition.json,data,902,0fa795ac9b3280e3e1236f311bc65f07dc22e23c8d95f8421849caf23e04948a,True,raw_size_and_sha256,,True
data/scenarios/frozen/v1.0.0/TC-14/expected/expected_outcome.json,data,3441,38b232c216503d52369290999beacd91215d25046d24b48ae024a971fc77c5bb,True,raw_size_and_sha256,,True
data/scenarios/frozen/v1.0.0/TC-14/inputs/evidence_fixture.json,data,74,2bdbcb8ed254c469e47caff9ed132c5e63f382776a83289936b7474a31d94dd4,True,raw_size_and_sha256,,True
data/scenarios/frozen/v1.0.0/TC-14/inputs/fault_injection.json,data,108,73b149157c4f29f311afe7a31de1a9404fb4384f27c8c1790150d30f161157d4,True,raw_size_and_sha256,,True
data/scenarios/frozen/v1.0.0/TC-14/inputs/human_disposition.json,data,150,e7b1ac916222432ef7f9dc48de0cabb02b0f93a0d1c9a11241a0d78da9b6cf05,True,raw_size_and_sha256,,True
data/scenarios/frozen/v1.0.0/TC-14/inputs/model_fixture.json,data,150,a311998aca655a64779d8b42b6fe78b5308161635e2eb2262a8f35004ee0b908,True,raw_size_and_sha256,,True
data/scenarios/frozen/v1.0.0/TC-14/inputs/opportunity.json,data,993,3fed82113dcc2256387d42ce84ba2c82e9041dd2216b63c9e5120cfe6d833c9d,True,raw_size_and_sha256,,True
data/scenarios/frozen/v1.0.0/TC-14/inputs/organization_profile_reference.json,data,191,fa91ed725e92733f484adf1c4b4ac16bcb601c0e3fc6ce256a3083f412c2f846,True,raw_size_and_sha256,,True
data/scenarios/frozen/v1.0.0/TC-14/inputs/source_document.txt,data,54,1e95803ff38f89f0b1133fb88b8f33525a3734ee7024d96bf3a8b66d8d1b7d8d,True,raw_size_and_sha256,,True
data/scenarios/frozen/v1.0.0/TC-14/inputs/source_document_metadata.json,data,225,988822ebee2cc9d9937337221a5b0a1c679783fd39ce2eaf9d58dd70a5b09a66,True,raw_size_and_sha256,,True
data/scenarios/frozen/v1.0.0/TC-14/manifest.json,data,2892,9df1d979ebec652d5245c08ffa31a219e95755c2723ae035eb090c24d534c6f3,True,raw_size_and_sha256,,True
data/scenarios/frozen/v1.0.0/TC-15/case_definition.json,data,915,6126f2bb993544281308eb4ef66f23c7c6e49f9d4545d0da25b0b3c6e911083b,True,raw_size_and_sha256,,True
data/scenarios/frozen/v1.0.0/TC-15/expected/expected_outcome.json,data,3347,f5e3e156856444a2c0fa37055e7340a8f5b65b665bde1438276f1e11e2b03466,True,raw_size_and_sha256,,True
data/scenarios/frozen/v1.0.0/TC-15/inputs/evidence_fixture.json,data,74,170766a5883133405b59ffb5618c38b296a77d8abe2affe4f3f0603060e9c26e,True,raw_size_and_sha256,,True
data/scenarios/frozen/v1.0.0/TC-15/inputs/fault_injection.json,data,108,35c2ef976dba7dd5a038f4f309fb2c8394e4c2c772436e785bf27a206a1d3154,True,raw_size_and_sha256,,True
data/scenarios/frozen/v1.0.0/TC-15/inputs/human_disposition.json,data,150,e43e2a34e4b7788df92c286e79542c728108083adf0ea37272c76db3134ca0ea,True,raw_size_and_sha256,,True
data/scenarios/frozen/v1.0.0/TC-15/inputs/model_fixture.json,data,150,b9b965ba016547d59d657b87164cf0dfdaff19803be96a9710c61011b7c5b74f,True,raw_size_and_sha256,,True
data/scenarios/frozen/v1.0.0/TC-15/inputs/opportunity.json,data,993,cf0540a57e098662ec95ad2e1f5e6c72d5b9193c1cfa64f94f129e7676ebee2b,True,raw_size_and_sha256,,True
data/scenarios/frozen/v1.0.0/TC-15/inputs/organization_profile_reference.json,data,191,fa91ed725e92733f484adf1c4b4ac16bcb601c0e3fc6ce256a3083f412c2f846,True,raw_size_and_sha256,,True
data/scenarios/frozen/v1.0.0/TC-15/inputs/source_document.txt,data,302,4293d32d979b742ec8de03df4116f992ea4fdae9bcc2efaf38ece415d3469f97,True,raw_size_and_sha256,,True
data/scenarios/frozen/v1.0.0/TC-15/inputs/source_document_metadata.json,data,251,8498444849fed3432ed8a1fb7cbf84231fe26d2964cf69e2b7c4e913527c78c2,True,raw_size_and_sha256,,True
